,Model1,Model2,Prompt1,Prompt2,Processor1,Processor2,Kappa
385,qwen2.5-coder:7b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.23005511379028531
386,qwen2.5-coder:7b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.13953867605700376
387,qwen2.5-coder:7b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.050454978157155495
388,qwen2.5-coder:7b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.14939073867710295
389,qwen2.5-coder:7b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.002861702255450016
390,qwen2.5-coder:7b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.056237695329218296
391,qwen2.5-coder:7b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.16764000504432197
392,qwen2.5-coder:7b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.044274660534178834
393,qwen2.5-coder:7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.006725657119159623
394,qwen2.5-coder:7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.015906039590039667
395,qwen2.5-coder:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.02648044638383351
396,qwen2.5-coder:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.08253775151391873
397,qwen2.5-coder:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0015908426583370883
398,qwen2.5-coder:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.009329671355196467
399,yi-coder:9b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.013049854225708701
400,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.004583435357492505
401,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.007831388801975536
402,yi-coder:9b,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.023051183678226783
403,yi-coder:9b,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.016045613682429405
404,yi-coder:9b,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.009370819185982038
405,yi-coder:9b,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.021637350671701583
406,yi-coder:9b,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.022634350907619227
407,yi-coder:9b,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.009209411922551203
408,yi-coder:9b,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.012711977101750094
409,yi-coder:9b,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.01359577709663018
410,yi-coder:9b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.00784434241366505
411,yi-coder:9b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.009319292166903304
412,yi-coder:9b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.01967658485380297
413,yi-coder:9b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.0024217038422473802
414,yi-coder:9b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0005953408349355094
415,yi-coder:9b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.00013144380595986327
416,yi-coder:9b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.002317019967454481
417,yi-coder:9b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.014421714875100466
418,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0004233084855269631
419,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.012321599435526132
420,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.011326965083493401
421,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.006211549244097947
422,yi-coder:9b,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.06574490434818592
423,yi-coder:9b,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.020992766694433396
424,yi-coder:9b,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.016210159480773534
425,yi-coder:9b,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.0020043307347007433
426,yi-coder:9b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.00634780274439839
427,yi-coder:9b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.023389354347024938
428,yi-coder:9b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.008497481186124811
429,yi-coder:9b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.03799954357746271
430,yi-coder:9b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0008087834063215116
431,yi-coder:9b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.004758247316460906
432,yi-coder:9b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.05045676557060763
433,yi-coder:9b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.00037214982065569835
434,yi-coder:9b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0008159361541589805
435,yi-coder:9b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.015772732057613315
436,yi-coder:9b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.010755454001823206
437,yi-coder:9b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.011276583812023233
438,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0015951899356219101
439,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.01827469403157511
440,hermes3:8b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.006496780214318765
441,hermes3:8b,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.007195068149925987
442,hermes3:8b,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.010414064097031384
443,hermes3:8b,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.018196681785485502
444,hermes3:8b,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.01651470186395332
445,hermes3:8b,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.003502776257644946
446,hermes3:8b,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.012258546601784603
447,hermes3:8b,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0016445665309808843
448,hermes3:8b,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.0036636295950351894
449,hermes3:8b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,2.1849776361104745e-05
450,hermes3:8b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.003030869395155622
451,hermes3:8b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0055943269170313226
452,hermes3:8b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.0015921046952702689
453,hermes3:8b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.00012383556658579487
454,hermes3:8b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.0028812724694452507
455,hermes3:8b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.01138737880344709
456,hermes3:8b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.005038544275243417
457,hermes3:8b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.007463736034792667
458,hermes3:8b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.008457146732073761
459,hermes3:8b,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.01715272907937604
460,hermes3:8b,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.0052254933219966215
461,hermes3:8b,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.012100721683401261
462,hermes3:8b,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.017058151968471713
463,hermes3:8b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.007639622050920281
464,hermes3:8b,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.0019305460360976578
465,hermes3:8b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.02316712268275456
466,hermes3:8b,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.041667974932464436
467,hermes3:8b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.014832162373145996
468,hermes3:8b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.008196864918168956
469,hermes3:8b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.008236548439832347
470,hermes3:8b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.042192279384826836
471,hermes3:8b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0016209707917899108
472,hermes3:8b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.005568872185560458
473,hermes3:8b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0032978443439493077
474,hermes3:8b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.0545151269011247
475,hermes3:8b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.011965573364184467
476,hermes3:8b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.009905241022286404
477,magicoder:7b-s-cl,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.11382145798820942
478,magicoder:7b-s-cl,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.1619534824935175
479,magicoder:7b-s-cl,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.00883238117363816
480,magicoder:7b-s-cl,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.3566477810006178
481,magicoder:7b-s-cl,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.17212501730148067
482,magicoder:7b-s-cl,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.06989576294698052
483,magicoder:7b-s-cl,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.25168707517629385
484,magicoder:7b-s-cl,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.01225506322010328
485,magicoder:7b-s-cl,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.10460449297644092
486,magicoder:7b-s-cl,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.26890615456088585
487,magicoder:7b-s-cl,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.09138430059198499
488,magicoder:7b-s-cl,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.010012390895623335
489,magicoder:7b-s-cl,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.010180913447639162
490,magicoder:7b-s-cl,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.059153751739301486
491,magicoder:7b-s-cl,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.1605499957778187
492,magicoder:7b-s-cl,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.011882301361494596
493,magicoder:7b-s-cl,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.02291667972804845
494,magicoder:7b-s-cl,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.04308086698288616
495,magicoder:7b-s-cl,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.0008794481077400995
496,magicoder:7b-s-cl,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.09585486292910794
497,magicoder:7b-s-cl,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.054334779696683655
498,magicoder:7b-s-cl,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.020522941450376253
499,magicoder:7b-s-cl,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.04659629197531734
500,magicoder:7b-s-cl,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.007684156048993307
501,magicoder:7b-s-cl,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.02898378933072787
502,magicoder:7b-s-cl,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.05209094600081199
503,magicoder:7b-s-cl,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.029466125120608977
504,magicoder:7b-s-cl,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.004315181232668941
505,magicoder:7b-s-cl,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.02709969866330142
506,magicoder:7b-s-cl,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.018729243820057695
507,magicoder:7b-s-cl,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.02651700016268088
508,magicoder:7b-s-cl,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.013819533323210287
509,magicoder:7b-s-cl,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.003146434260587805
510,codellama:7b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.06445511934358539
511,codellama:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.1443084216901711
512,codellama:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.07736882157148883
513,codellama:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.003197538100820574
514,codellama:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.09721203126600741
515,codellama:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.01545119445018317
516,codellama:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.07917345370242979
517,codellama:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.06232005201077373
518,codellama:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.04002516161626124
519,codellama:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.0022885265875756122
520,codellama:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.01571611468301426
521,codellama:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.020305068314702024
522,codellama:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.058821118268606476
523,codellama:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.00543482324758382
524,codellama:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.002849554138073307
525,codellama:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.00018274525628181326
526,codellama:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.07156058012631317
527,codellama:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.03908025757813727
528,codellama:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.014211678104814274
529,codellama:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.019380794305100313
530,codellama:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.015623030249008574
531,codellama:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.03657373566316835
532,codellama:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.0398013811810507
533,codellama:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.0072878253256573045
534,codellama:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.016199384377856285
535,codellama:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.020377611311012456
536,codellama:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.006173259692369926
537,codellama:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.001389132940299076
538,codellama:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.01543239688825826
539,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.18425264713124856
540,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.08065787905200494
541,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.22710610077509896
542,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.007522737543623537
543,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.0963621661717764
544,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.19744163438110718
545,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.07959361317168567
546,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.0018952126455613616
547,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.007496846675810187
548,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.0695178136124488
549,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.1433173113219417
550,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.009261344200118815
551,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.0010734392859454989
552,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.031676541032248595
553,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.07740900421849206
554,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.02214870457354534
555,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.04978244177117985
556,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.03614502962920574
557,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.008055582767533487
558,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.0057864858297806965
559,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.013904225192217456
560,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.012091024586409427
561,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.03611988890267259
562,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.009009071264745927
563,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.013232093244229803
564,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.18694937093411845
565,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.02817764337547135
566,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.0259951044003649
567,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.06660661055806627
568,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.03911622726722608
569,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.037669666005795244
570,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.004476242891212512
571,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.057164536275024935
572,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.061010071026416535
573,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.0016744675435320655
574,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.008891439883968011
575,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.011797961104438759
576,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.20847761038010737
577,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.2229511077637607
578,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.11425268328054561
579,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.011905783937665393
580,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.01024716019200378
581,deepseek-coder:6.7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.06061615433768841
582,deepseek-coder:6.7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.19703397481423646
583,deepseek-coder:6.7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.0037826844819607297
584,deepseek-coder:6.7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.04027107376530337
585,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.07194426104553475
586,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.0293592382609561
587,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.019599558169865028
588,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.21203291601293583
589,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.014450185176718033
590,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.01095667322306082
591,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.0019051114664989655
592,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.0044537632664594096
593,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.004553201618662239
